config_name,cluster_idx,iter,best_mean,best_std,mean_mean,mean_std,n_runs
nsga2_comb1,4,48.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,49.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,50.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,51.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,52.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,53.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,54.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,55.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,56.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,57.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,58.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,59.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,60.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,61.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,62.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,63.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,64.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,65.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,66.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,67.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,68.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,69.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,70.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,71.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,72.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,73.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,74.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,75.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,76.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,77.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,78.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,79.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,80.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,81.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,82.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,83.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,84.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,85.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,86.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,87.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,88.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,89.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,90.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,91.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,92.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,4,93.0,10473.803425735625,0.0,10473.80342573562,0.0,1
nsga2_comb1,5,1.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,2.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,3.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,4.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,5.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,6.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,7.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,8.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,9.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,10.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,11.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,12.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,13.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,14.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,15.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,16.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,17.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,18.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,19.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,20.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,21.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,22.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,23.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,24.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,25.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,26.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,27.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,28.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,29.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,30.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,31.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,32.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,33.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,34.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,35.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,36.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,37.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,38.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,39.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,40.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,41.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,42.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,43.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,44.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,45.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,46.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,47.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,48.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,49.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,50.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,51.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,52.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,53.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,54.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,55.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,56.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,57.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,58.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,59.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,60.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,61.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,62.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,63.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,64.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,65.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,66.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,67.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,68.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,69.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,70.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,71.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,72.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,73.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,74.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,75.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,76.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,77.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,78.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,79.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,80.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,81.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,82.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,83.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,84.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,85.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,86.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,5,87.0,4652.769081605992,0.0,4652.769081605992,0.0,1
nsga2_comb1,6,1.0,4736.05321244152,0.0,5876.164845123215,0.0,1
nsga2_comb1,6,2.0,4736.05321244152,0.0,4887.775613343189,0.0,1
nsga2_comb1,6,3.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,4.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,5.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,6.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,7.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,8.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,9.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,10.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,11.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,12.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,13.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,14.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,15.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,16.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,17.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,18.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,19.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,20.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,21.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,22.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,23.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,24.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,25.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,26.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,27.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,28.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,29.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,30.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,31.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,32.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,33.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,34.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,35.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,36.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,37.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,38.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,39.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,40.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,41.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,42.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,43.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,44.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,45.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,46.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,47.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,48.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,49.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,50.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,51.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,52.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,53.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,54.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,55.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,56.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,57.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,58.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,59.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,60.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,61.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,62.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,63.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,64.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,65.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,66.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,67.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,68.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,69.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,70.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,71.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,72.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,73.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,74.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,75.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,76.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,77.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,78.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,79.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,80.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,81.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,82.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,83.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb1,6,84.0,4736.05321244152,0.0,4736.05321244152,0.0,1
nsga2_comb2,0,1.0,32755.015821059293,0.0,36607.11777356284,0.0,1
nsga2_comb2,0,2.0,32755.015821059293,0.0,34211.2593351201,0.0,1
nsga2_comb2,0,3.0,32755.015821059293,0.0,33491.77039712263,0.0,1
nsga2_comb2,0,4.0,32312.89820576512,0.0,33195.69367848618,0.0,1
nsga2_comb2,0,5.0,32312.89820576512,0.0,32992.64483383668,0.0,1
nsga2_comb2,0,6.0,32312.89820576512,0.0,32819.72295835265,0.0,1
nsga2_comb2,0,7.0,32312.89820576512,0.0,32749.88966335169,0.0,1
nsga2_comb2,0,8.0,32312.89820576512,0.0,32749.18468179703,0.0,1
nsga2_comb2,0,9.0,32312.89820576512,0.0,32749.18468179703,0.0,1
nsga2_comb2,0,10.0,32312.89820576512,0.0,32748.47970024237,0.0,1
nsga2_comb2,0,11.0,32312.89820576512,0.0,32748.47970024237,0.0,1
nsga2_comb2,0,12.0,32312.89820576512,0.0,32748.47970024237,0.0,1
nsga2_comb2,0,13.0,32312.89820576512,0.0,32747.774718687702,0.0,1
nsga2_comb2,0,14.0,32312.89820576512,0.0,32747.774718687702,0.0,1
nsga2_comb2,0,15.0,32312.89820576512,0.0,32744.85914905657,0.0,1
nsga2_comb2,0,16.0,32312.89820576512,0.0,32744.85914905657,0.0,1
nsga2_comb2,0,17.0,32312.89820576512,0.0,32742.6485609801,0.0,1
nsga2_comb2,0,18.0,32312.89820576512,0.0,32742.6485609801,0.0,1
nsga2_comb2,0,19.0,32312.89820576512,0.0,32742.6485609801,0.0,1
nsga2_comb2,0,20.0,32312.89820576512,0.0,32740.437972903623,0.0,1
nsga2_comb2,0,21.0,32312.89820576512,0.0,32740.437972903623,0.0,1
nsga2_comb2,0,22.0,32312.89820576512,0.0,32740.437972903623,0.0,1
nsga2_comb2,0,23.0,32312.89820576512,0.0,32738.227384827154,0.0,1
nsga2_comb2,0,24.0,32312.89820576512,0.0,32733.80620867421,0.0,1
nsga2_comb2,0,25.0,32312.89820576512,0.0,32731.59562059774,0.0,1
nsga2_comb2,0,26.0,32312.89820576512,0.0,32727.174444444805,0.0,1
nsga2_comb2,0,27.0,32312.89820576512,0.0,32724.380884221784,0.0,1
nsga2_comb2,0,28.0,32312.89820576512,0.0,32721.46531459065,0.0,1
nsga2_comb2,0,29.0,32312.89820576512,0.0,32709.12442050709,0.0,1
nsga2_comb2,0,30.0,32312.89820576512,0.0,32696.66151701541,0.0,1
nsga2_comb2,0,31.0,32312.89820576512,0.0,32696.66151701541,0.0,1
nsga2_comb2,0,32.0,32312.89820576512,0.0,32690.029752786,0.0,1
nsga2_comb2,0,33.0,32312.89820576512,0.0,32685.60857663305,0.0,1
nsga2_comb2,0,34.0,32312.89820576512,0.0,32681.98802544726,0.0,1
nsga2_comb2,0,35.0,32312.89820576512,0.0,32679.77743737079,0.0,1
nsga2_comb2,0,36.0,32312.89820576512,0.0,32672.562700994837,0.0,1
nsga2_comb2,0,37.0,32312.89820576512,0.0,32669.6471313637,0.0,1
nsga2_comb2,0,38.0,32312.89820576512,0.0,32660.80477905782,0.0,1
nsga2_comb2,1,1.0,14621.910510471786,0.0,17487.94322189341,0.0,1
nsga2_comb2,1,2.0,14621.910510471786,0.0,16330.7140377659,0.0,1
nsga2_comb2,1,3.0,14210.528961710084,0.0,15693.683693825304,0.0,1
nsga2_comb2,1,4.0,14210.528961710084,0.0,15088.238282657308,0.0,1
nsga2_comb2,1,5.0,14210.528961710084,0.0,14861.498617517796,0.0,1
nsga2_comb2,1,6.0,14210.528961710084,0.0,14857.38062905842,0.0,1
nsga2_comb2,1,7.0,14210.528961710084,0.0,14853.407559416424,0.0,1
nsga2_comb2,1,8.0,14210.528961710084,0.0,14851.976378530258,0.0,1
nsga2_comb2,1,9.0,14210.528961710084,0.0,14850.545197644096,0.0,1
nsga2_comb2,1,10.0,14210.528961710084,0.0,14847.68283587176,0.0,1
nsga2_comb2,1,11.0,14210.528961710084,0.0,14845.140947115931,0.0,1
nsga2_comb2,1,12.0,14210.528961710084,0.0,14841.167877473936,0.0,1
nsga2_comb2,1,13.0,14210.528961710084,0.0,14836.874334815438,0.0,1
nsga2_comb2,1,14.0,14210.528961710084,0.0,14832.901265173445,0.0,1
nsga2_comb2,1,15.0,14210.528961710084,0.0,14829.73103816412,0.0,1
nsga2_comb2,1,16.0,14210.528961710084,0.0,14824.32678763596,0.0,1
nsga2_comb2,1,17.0,14210.528961710084,0.0,14814.949467465804,0.0,1
nsga2_comb2,1,18.0,14210.528961710084,0.0,14813.518286579636,0.0,1
nsga2_comb2,1,19.0,14210.528961710084,0.0,14807.969117234094,0.0,1
nsga2_comb2,1,20.0,14210.528961710084,0.0,14805.282309660886,0.0,1
nsga2_comb2,1,21.0,14210.528961710084,0.0,14799.733140315346,0.0,1
nsga2_comb2,1,22.0,14210.528961710084,0.0,14793.218181917524,0.0,1
nsga2_comb2,1,23.0,14210.528961710084,0.0,14789.245112275528,0.0,1
nsga2_comb2,1,24.0,14210.528961710084,0.0,14783.695942929988,0.0,1
nsga2_comb2,1,25.0,14210.528961710084,0.0,14777.522608302708,0.0,1
nsga2_comb2,1,26.0,14210.528961710084,0.0,14763.898153511622,0.0,1
nsga2_comb2,1,27.0,14210.528961710084,0.0,14738.32923251102,0.0,1
nsga2_comb2,1,28.0,14210.528961710084,0.0,14723.568812566744,0.0,1
nsga2_comb2,1,29.0,14210.528961710084,0.0,14704.814172226434,0.0,1
nsga2_comb2,1,30.0,14210.528961710084,0.0,14689.90345536656,0.0,1
nsga2_comb2,1,31.0,14210.528961710084,0.0,14667.816691417262,0.0,1
nsga2_comb2,1,32.0,14210.528961710084,0.0,14629.692730082605,0.0,1
nsga2_comb2,1,33.0,14210.528961710084,0.0,14604.764755115017,0.0,1
nsga2_comb2,1,34.0,14210.528961710084,0.0,14575.052324898234,0.0,1
nsga2_comb2,1,35.0,14210.528961710084,0.0,14543.267767762276,0.0,1
nsga2_comb2,1,36.0,14210.528961710084,0.0,14512.124156659327,0.0,1
nsga2_comb2,1,37.0,14210.528961710084,0.0,14469.263895706672,0.0,1
nsga2_comb2,1,38.0,14210.528961710084,0.0,14448.1604461831,0.0,1
nsga2_comb2,1,39.0,14210.528961710084,0.0,14432.610536007836,0.0,1
nsga2_comb2,1,40.0,14210.528961710084,0.0,14411.079626155692,0.0,1
nsga2_comb2,1,41.0,14210.528961710084,0.0,14390.659424173207,0.0,1
nsga2_comb2,1,42.0,14210.528961710084,0.0,14363.574974972757,0.0,1
nsga2_comb2,1,43.0,14210.528961710084,0.0,14351.271351848449,0.0,1
nsga2_comb2,1,44.0,14210.528961710084,0.0,14350.502267749333,0.0,1
nsga2_comb2,1,45.0,14210.528961710084,0.0,14349.733183650216,0.0,1
nsga2_comb2,1,46.0,14210.528961710084,0.0,14347.425931352866,0.0,1
nsga2_comb2,1,47.0,14210.528961710084,0.0,14345.887763154631,0.0,1
nsga2_comb2,1,48.0,14210.528961710084,0.0,14345.118679055517,0.0,1
nsga2_comb2,1,49.0,14210.528961710084,0.0,14344.3495949564,0.0,1
nsga2_comb2,1,50.0,14210.528961710084,0.0,14340.504174460815,0.0,1
nsga2_comb2,1,51.0,14210.528961710084,0.0,14335.889669866116,0.0,1
nsga2_comb2,1,52.0,14210.528961710084,0.0,14334.35150166788,0.0,1
nsga2_comb2,1,53.0,14210.528961710084,0.0,14330.506081172298,0.0,1
nsga2_comb2,1,54.0,14210.528961710084,0.0,14325.12249247848,0.0,1
nsga2_comb2,1,55.0,14210.528961710084,0.0,14321.277071982897,0.0,1
nsga2_comb2,1,56.0,14210.528961710084,0.0,14317.431651487314,0.0,1
nsga2_comb2,1,57.0,14210.528961710084,0.0,14310.50989459526,0.0,1
nsga2_comb2,1,58.0,14210.528961710084,0.0,14302.049969504977,0.0,1
nsga2_comb2,1,59.0,14210.528961710084,0.0,14293.590044414692,0.0,1
nsga2_comb2,1,60.0,14210.528961710084,0.0,14285.130119324407,0.0,1
nsga2_comb2,1,61.0,14210.528961710084,0.0,14274.362941936772,0.0,1
nsga2_comb2,1,62.0,14210.528961710084,0.0,14264.364848648254,0.0,1
nsga2_comb2,1,63.0,14210.528961710084,0.0,14248.214082566805,0.0,1
nsga2_comb2,1,64.0,14210.528961710084,0.0,14232.832400584468,0.0,1
nsga2_comb2,1,65.0,14210.528961710084,0.0,14216.681634503017,0.0,1
nsga2_comb2,1,66.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,67.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,68.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,69.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,70.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,71.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,72.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,73.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,74.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,75.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,76.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,77.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,78.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,79.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,1,80.0,14210.528961710084,0.0,14210.528961710084,0.0,1
nsga2_comb2,2,1.0,28753.34426255828,0.0,31709.93313384356,0.0,1
nsga2_comb2,2,2.0,28753.34426255828,0.0,29290.22946126812,0.0,1
nsga2_comb2,2,3.0,28753.34426255828,0.0,28753.344262558272,0.0,1
nsga2_comb2,2,4.0,28753.34426255828,0.0,28753.344262558272,0.0,1
nsga2_comb2,2,5.0,28753.34426255828,0.0,28753.344262558272,0.0,1
