Iterasi,aco,ga,nsga2,ntnsga2,pso
638,,49014.10000000001,,,
639,,49014.10000000001,,,
640,,49014.10000000001,,,
641,,49014.10000000001,,,
642,,49014.10000000001,,,
643,,49014.10000000001,,,
644,,49014.10000000001,,,
645,,49014.10000000001,,,
646,,49014.10000000001,,,
647,,49014.10000000001,,,
648,,49014.10000000001,,,
649,,49014.10000000001,,,
650,,49014.10000000001,,,
651,,49014.10000000001,,,
652,,49014.10000000001,,,
653,,49014.10000000001,,,
654,,49014.10000000001,,,
655,,49014.10000000001,,,
656,,49014.10000000001,,,
657,,49014.10000000001,,,
658,,49014.10000000001,,,
659,,49014.10000000001,,,
660,,49014.10000000001,,,
661,,49014.10000000001,,,
662,,49014.10000000001,,,
663,,49014.10000000001,,,
664,,49014.10000000001,,,
665,,49014.10000000001,,,
666,,49014.10000000001,,,
667,,49014.10000000001,,,
668,,49014.10000000001,,,
669,,49014.10000000001,,,
670,,49014.10000000001,,,
671,,49014.10000000001,,,
672,,49014.10000000001,,,
673,,49014.10000000001,,,
674,,49014.10000000001,,,
675,,49014.10000000001,,,
676,,49014.10000000001,,,
677,,49014.10000000001,,,
678,,49014.10000000001,,,
679,,49014.10000000001,,,
680,,49014.10000000001,,,
681,,49014.10000000001,,,
682,,49014.10000000001,,,
683,,49014.10000000001,,,
684,,49014.10000000001,,,
685,,49014.10000000001,,,
686,,49014.10000000001,,,
687,,49014.10000000001,,,
688,,49014.10000000001,,,
689,,49014.10000000001,,,
690,,49014.10000000001,,,
691,,49014.10000000001,,,
692,,49014.10000000001,,,
693,,49014.10000000001,,,
694,,49014.10000000001,,,
695,,49014.10000000001,,,
696,,49014.10000000001,,,
697,,49014.10000000001,,,
698,,49014.10000000001,,,
699,,49014.10000000001,,,
700,,49014.10000000001,,,
701,,49014.10000000001,,,
702,,49014.10000000001,,,
703,,49014.10000000001,,,
704,,49014.10000000001,,,
705,,49014.10000000001,,,
706,,49014.10000000001,,,
707,,49014.10000000001,,,
708,,49014.10000000001,,,
709,,49014.10000000001,,,
710,,49014.10000000001,,,
711,,49014.10000000001,,,
712,,49014.10000000001,,,
713,,49014.10000000001,,,
714,,49014.10000000001,,,
715,,49014.10000000001,,,
716,,49014.10000000001,,,
717,,49014.10000000001,,,
718,,49014.10000000001,,,
719,,49014.10000000001,,,
720,,49014.10000000001,,,
721,,49014.10000000001,,,
722,,49014.10000000001,,,
723,,49014.10000000001,,,
